"city","city_ascii","lat","lng","country","iso2","iso3","admin_name","capital","population","id"
"Sutton Coldfield","Sutton Coldfield","52.56667","-1.81667","United Kingdom","GB","","England","","109899","5518"
"Hailun","Hailun","47.44663","126.92475","China","CN","","Heilongjiang","","109881","5519"
"Maramag","Maramag","7.76333","125.00528","Philippines","PH","","Northern Mindanao","","109864","5520"
"Kecskemét","Kecskemet","46.90618","19.69128","Hungary","HU","","Bács-Kiskun","","109847","5521"
"Seversk","Seversk","56.60056","84.88639","Russia","RU","","Tomsk Oblast","","109844","5522"
"Ciamis","Ciamis","-7.3257","108.3534","Indonesia","ID","","West Java","","109839","5523"
"Murrieta","Murrieta","33.55391","-117.21392","United States","US","","California","","109830","5524"
"Brovary","Brovary","50.51809","30.80671","Ukraine","UA","","Kyiv","","109806","5525"
"Lak Si","Lak Si","13.88724","100.5792","Thailand","TH","","Bangkok","","109770","5526"
"Wakefield","Wakefield","53.68331","-1.49768","United Kingdom","GB","","England","","109766","5527"
"Centennial","Centennial","39.57916","-104.87692","United States","US","","Colorado","","109741","5528"
"Shilong","Shilong","23.11444","113.84722","China","CN","","Guangdong","","109733","5529"
"Richmond","Richmond","37.93576","-122.34775","United States","US","","California","","109708","5530"
"Corona","Corona","40.74705","-73.86014","United States","US","","New York","","109698","5531"
"Thới Lai","Thoi Lai","10.06522","105.55863","Vietnam","VN","","Can Tho City","","109684","5532"
"Sejoumi","Sejoumi","36.75583","10.11833","Tunisia","TN","","Tunis Governorate","","109672","5533"
"Dchira El Jihadia","Dchira El Jihadia","30.37345","-9.54761","Morocco","MA","","Souss-Massa","","109564","5534"
"Didao","Didao","45.34725","130.83693","China","CN","","Heilongjiang","","109561","5535"
"Arsuz","Arsuz","36.41305","35.89033","Turkey","TR","","Hatay","","109550","5536"
"Pelabuhanratu","Pelabuhanratu","-6.9875","106.55139","Indonesia","ID","","West Java","","109523","5537"
"Marugame","Marugame","34.28333","133.78333","Japan","JP","","Kagawa","","109513","5538"
"Habikino","Habikino","34.55276","135.59097","Japan","JP","","Osaka","","109479","5539"
"Arzamas","Arzamas","55.39563","43.8381","Russia","RU","","Nizhny Novgorod Oblast","","109479","5540"
"Phalaborwa","Phalaborwa","-23.94299","31.14107","South Africa","ZA","","Limpopo","","109468","5541"
"Walthamstow","Walthamstow","51.59067","-0.02077","United Kingdom","GB","","England","","109424","5542"
"Pueblo","Pueblo","38.25445","-104.60914","United States","US","","Colorado","","109412","5543"
"Guaianases","Guaianases","-23.54333","-46.41083","Brazil","BR","","São Paulo","","109316","5544"
"Ijebu-Igbo","Ijebu-Igbo","6.97198","3.99938","Nigeria","NG","","Ogun State","","109261","5545"
"Sergiyev Posad","Sergiyev Posad","56.31204","38.13869","Russia","RU","","Moscow Oblast","","109252","5546"
"Talisay","Talisay","10.7375","122.9666","Philippines","PH","","Western Visayas","","109204","5547"
"San Juan","San Juan","-31.53726","-68.52568","Argentina","AR","","San Juan","","109123","5548"
"Sehore","Sehore","23.2","77.08333","India","IN","","Madhya Pradesh","","109118","5549"
"Jianchang","Jianchang","27.55831","116.63978","China","CN","","Jiangxi","","109108","5550"
"Hulan","Hulan","45.89326","126.57836","China","CN","","Heilongjiang","","109104","5551"
"Matagalpa","Matagalpa","12.92795","-85.91906","Nicaragua","NI","","Matagalpa Department","","109089","5552"
"Khlong Toei","Khlong Toei","13.71014","100.58192","Thailand","TH","","Bangkok","","109041","5553"
"Leninsk-Kuznetsky","Leninsk-Kuznetsky","54.6567","86.1737","Russia","RU","","Kuzbass","","109023","5554"
"Kiryū","Kiryu","36.4","139.33333","Japan","JP","","Gunma","","108991","5555"
"Handeni","Handeni","-5.43333","38.01667","Tanzania","TZ","","Tanga","","108968","5556"
"Zhongxiang","Zhongxiang","31.16611","112.58306","China","CN","","Hubei","","108883","5557"
"Thunder Bay","Thunder Bay","48.38202","-89.25018","Canada","CA","","Ontario","","108843","5558"
"Iwatsuki","Iwatsuki","35.96474","139.69644","Japan","JP","","Saitama","","108833","5559"
"Pearland","Pearland","29.56357","-95.28605","United States","US","","Texas","","108821","5560"
"Dehui","Dehui","44.53674","125.69427","China","CN","","Jilin","","108818","5561"
"Waterbury","Waterbury","41.55815","-73.0515","United States","US","","Connecticut","","108802","5562"
"Greeley","Greeley","40.42331","-104.70913","United States","US","","Colorado","","108795","5563"
"Boulogne-Billancourt","Boulogne-Billancourt","48.83545","2.24128","France","FR","","Île-de-France","","108782","5564"
"Warīsān","Warisan","25.16744","55.40708","United Arab Emirates","AE","","Dubai","","108759","5565"
"Kalisz","Kalisz","51.76109","18.09102","Poland","PL","","Greater Poland","","108759","5566"
"Baia Mare","Baia Mare","47.65729","23.56808","Romania","RO","","Maramureş","","108759","5567"
"Mascara","Mascara","35.39664","0.14027","Algeria","DZ","","Mascara","","108629","5568"
"Uromi","Uromi","6.7","6.33333","Nigeria","NG","","Edo State","","108608","5569"
"Katumba","Katumba","-9.23333","33.61667","Tanzania","TZ","","Mbeya","","108558","5570"
"Móng Cái","Mong Cai","21.52471","107.96619","Vietnam","VN","","Quảng Ninh","","108553","5571"
"Vila Maria","Vila Maria","-23.51408","-46.58625","Brazil","BR","","São Paulo","","108543","5572"
"Komatsu","Komatsu","36.40263","136.45088","Japan","JP","","Ishikawa","","108509","5573"
"West Covina","West Covina","34.06862","-117.93895","United States","US","","California","","108484","5574"
"Enterprise","Enterprise","36.02525","-115.24194","United States","US","","Nevada","","108481","5575"
"Bānsbāria","Bansbaria","22.95387","88.40098","India","IN","","West Bengal","","108474","5576"
"Girón","Giron","7.0682","-73.16981","Colombia","CO","","Santander Department","","108466","5577"
"Baghlān","Baghlan","36.13068","68.70829","Afghanistan","AF","","Baghlan","","108449","5578"
"Hanjia","Hanjia","29.29524","108.16132","China","CN","","Chongqing","","108430","5579"
"Trincomalee","Trincomalee","8.5778","81.2289","Sri Lanka","LK","","Eastern Province","","108420","5580"
"La Cité-Limoilou","La Cite-Limoilou","46.82894","-71.22641","Canada","CA","","Quebec","","108415","5581"
"Santiago","Santiago","16.68808","121.5487","Philippines","PH","","Cagayan Valley","","108414","5582"
"Taibai","Taibai","30.82482","108.35783","China","CN","","Chongqing","","108387","5583"
"Vedado","Vedado","23.13767","-82.39339","Cuba","CU","","Havana","","108369","5584"
"Dagenham","Dagenham","51.55","0.16667","United Kingdom","GB","","England","","108368","5585"
"Xuyong","Xuyong","28.16992","105.43452","China","CN","","Sichuan","","108352","5586"
"North Charleston","North Charleston","32.85462","-79.97481","United States","US","","South Carolina","","108304","5587"
"Sohar","Sohar","24.34745","56.70937","Oman","OM","","Al Batinah North","","108274","5588"
"Nehe","Nehe","48.4793","124.87016","China","CN","","Heilongjiang","","108253","5589"
"Oktyabrsky","Oktyabrsky","54.48147","53.47103","Russia","RU","","Bashkortostan Republic","","108200","5590"
"Tadpatri","Tadpatri","14.90832","78.01031","India","IN","","Andhra Pradesh","","108171","5591"
"Birnin Kebbi","Birnin Kebbi","12.45389","4.1975","Nigeria","NG","","Kebbi","","108164","5592"
"Santa Cruz","Santa Cruz","14.2814","121.4161","Philippines","PH","","Calabarzon","","108145","5593"
"Everett","Everett","47.97898","-122.20208","United States","US","","Washington","","108010","5594"
"An Nuhūd","An Nuhud","12.7","28.43333","Sudan","SD","","West Kordofan","","108008","5595"
"Ŭllyul","Ullyul","38.51389","125.18972","North Korea","KP","","South Hwanghae","","107997","5596"
"Rijeka","Rijeka","45.32673","14.44241","Croatia","HR","","Primorje-Gorski Kotar","","107964","5597"
"Douliu","Douliu","23.70944","120.54333","Taiwan","TW","","Taiwan","","107924","5598"
"Luis Eduardo Magalhães","Luis Eduardo Magalhaes","-12.09086","-45.78501","Brazil","BR","","Bahia","","107909","5599"
"Catbalogan","Catbalogan","11.77528","124.88611","Philippines","PH","","Eastern Visayas","","107896","5600"
"College Station","College Station","30.62798","-96.33441","United States","US","","Texas","","107889","5601"
"As Salţ","As Salt","32.03917","35.72722","Jordan","JO","","Balqa","","107874","5602"
"Mishima","Mishima","35.11667","138.91667","Japan","JP","","Shizuoka","","107851","5603"
"Jalpāiguri","Jalpaiguri","26.51667","88.73333","India","IN","","West Bengal","","107832","5604"
"Jalai Nur","Jalai Nur","49.45","117.7","China","CN","","Inner Mongolia","","107828","5605"
"Tajimi","Tajimi","35.31667","137.13333","Japan","JP","","Gifu","","107818","5606"
"Castelar","Castelar","-34.65142","-58.64074","Argentina","AR","","Buenos Aires","","107786","5607"
"Pompano Beach","Pompano Beach","26.23786","-80.12477","United States","US","","Florida","","107762","5608"
"Coronel","Coronel","-37.03386","-73.14019","Chile","CL","","Biobio","","107759","5609"
"Dusit","Dusit","13.77706","100.51958","Thailand","TH","","Bangkok","","107655","5610"
"Basingstoke","Basingstoke","51.26249","-1.08708","United Kingdom","GB","","England","","107642","5611"
"Bandırma","Bandirma","40.35222","27.97667","Turkey","TR","","Balıkesir","","107631","5612"
"Maidstone","Maidstone","51.26667","0.51667","United Kingdom","GB","","England","","107627","5613"
"Tieli","Tieli","46.97544","128.04804","China","CN","","Heilongjiang","","107621","5614"
"Umm Qaşr","Umm Qasr","30.0362","47.91951","Iraq","IQ","","Basra","","107620","5615"
"Santana","Santana","-0.03816","-51.17476","Brazil","BR","","Amapá","","107618","5616"
"Butterworth","Butterworth","5.3991","100.36382","Malaysia","MY","","Penang","","107591","5617"
"Shaping","Shaping","22.77019","112.95776","China","CN","","Guangdong","","107589","5618"
"Labé","Labe","11.31823","-12.28332","Guinea","GN","","Labé Region","","107571","5619"
"Koszalin","Koszalin","54.19438","16.17222","Poland","PL","","West Pomerania","","107450","5620"
"Bolzano","Bolzano","46.49067","11.33982","Italy","IT","","Trentino-Alto Adige","","107436","5621"
"South Fulton","South Fulton","33.59259","-84.67294","United States","US","","Georgia","","107436","5622"
"Sherpur","Sherpur","25.01881","90.01751","Bangladesh","BD","","Mymensingh Division","","107419","5623"
"Obninsk","Obninsk","55.10993","36.61238","Russia","RU","","Kaluga Oblast","","107392","5624"
"Circoiscrizione VI","Circoiscrizione VI","45.1022","7.70029","Italy","IT","","Piedmont","","107369","5625"
"Manokwari","Manokwari","-0.86291","134.06402","Indonesia","ID","","West Papua","","107325","5626"
"Girardot City","Girardot City","4.30079","-74.80754","Colombia","CO","","Cundinamarca","","107324","5627"
"Koblenz","Koblenz","50.35357","7.57883","Germany","DE","","Rheinland-Pfalz","","107319","5628"
"Itaperuna","Itaperuna","-21.205","-41.88778","Brazil","BR","","Rio de Janeiro","","107246","5629"
"Siegen","Siegen","50.87481","8.02431","Germany","DE","","North Rhine-Westphalia","","107242","5630"
"Hirnytskyi","Hirnytskyi","48.0211","37.96914","Ukraine","UA","","Donetsk","","107216","5631"
"Cambé","Cambe","-23.27583","-51.27833","Brazil","BR","","Paraná","","107208","5632"
"Mangalagiri","Mangalagiri","16.43083","80.56815","India","IN","","Andhra Pradesh","","107197","5633"
"Thohoyandou","Thohoyandou","-22.94564","30.48497","South Africa","ZA","","Limpopo","","107144","5634"
"As Suwayq","As Suwayq","23.84944","57.43861","Oman","OM","","Al Batinah North","","107143","5635"
"Norwalk","Norwalk","33.90224","-118.08173","United States","US","","California","","107140","5636"
"Yên Vinh","Yen Vinh","18.66667","105.66667","Vietnam","VN","","Nghệ An Province","","107082","5637"
"Mitrovicë","Mitrovice","42.88333","20.86667","Kosovo","XK","","Mitrovica","","107045","5638"
"Yevpatoriya","Yevpatoriya","45.20091","33.36655","Ukraine","UA","","Crimea","","107040","5639"
"Pati","Pati","-6.7559","111.038","Indonesia","ID","","Central Java","","107028","5640"
"Elista","Elista","46.30794","44.25537","Russia","RU","","Kalmykiya Republic","","106971","5641"
"Breves","Breves","-1.68222","-50.48028","Brazil","BR","","Pará","","106968","5642"
"Dera Murad Jamali","Dera Murad Jamali","28.54657","68.22308","Pakistan","PK","","Balochistan","","106952","5643"
"Taungoo","Taungoo","18.94291","96.43408","Myanmar","MM","","Bago Region","","106945","5644"
"Bedford","Bedford","52.13459","-0.46632","United Kingdom","GB","","England","","106940","5645"
"Bagong Silangan","Bagong Silangan","14.706","121.108","Philippines","PH","","National Capital Region","","106886","5646"
"Kangnyŏng","Kangnyong","37.9075","125.51","North Korea","KP","","South Hwanghae","","106827","5647"
"Catia La Mar","Catia La Mar","10.60545","-67.03238","Venezuela","VE","","Vargas","","106822","5648"
"Boulder","Boulder","40.01499","-105.27055","United States","US","","Colorado","","106803","5649"
"Anning","Anning","24.92271","102.48496","China","CN","","Yunnan","","106795","5650"
"Rayong","Rayong","12.68095","101.25798","Thailand","TH","","Rayong","","106737","5651"
"Sirte","Sirte","31.20892","16.58866","Libya","LY","","Surt","","106705","5652"
"Cherëmushki","Cheremushki","55.66473","37.56135","Russia","RU","","Moscow","","106587","5653"
"Broken Arrow","Broken Arrow","36.0526","-95.79082","United States","US","","Oklahoma","","106563","5654"
"Daly City","Daly City","37.70577","-122.46192","United States","US","","California","","106562","5655"
"Açailândia","Acailandia","-4.94667","-47.50472","Brazil","BR","","Maranhão","","106550","5656"
"Cikarang","Cikarang","-6.26111","107.15278","Indonesia","ID","","West Java","","106479","5657"
"Arlit","Arlit","18.73694","7.38528","Niger","NE","","Agadez","","106448","5658"
"Ba Đồn","Ba GJon","17.75353","106.42355","Vietnam","VN","","Quang Tri","","106413","5659"
"Ranebennur","Ranebennur","14.62239","75.62951","India","IN","","Karnataka","","106406","5660"
"Longjiang","Longjiang","47.33601","123.196","China","CN","","Heilongjiang","","106384","5661"
"Hwado","Hwado","37.6525","127.3075","South Korea","KR","","Gyeonggi-do","","106358","5662"
"Buhe","Buhe","30.28757","112.22979","China","CN","","Hubei","","106347","5663"
"Pindiga","Pindiga","9.98433","10.95229","Nigeria","NG","","Gombe State","","106322","5664"
"Berdyansk","Berdyansk","46.75578","36.78815","Ukraine","UA","","Zaporizhzhia","","106311","5665"
"Toufen","Toufen","24.68753","120.90942","Taiwan","TW","","Taiwan","","106310","5666"
"Dakhla","Dakhla","23.68477","-15.95798","Western Sahara","EH","","CE","","106277","5667"
"Paniqui","Paniqui","15.6689","120.5806","Philippines","PH","","Central Luzon","","106190","5668"
"Novotroitsk","Novotroitsk","51.20099","58.31318","Russia","RU","","Orenburg Oblast","","106186","5669"
"Bergisch Gladbach","Bergisch Gladbach","50.9856","7.13298","Germany","DE","","North Rhine-Westphalia","","106184","5670"
"Rangamati","Rangamati","22.64317","92.19186","Bangladesh","BD","","Chittagong","","106069","5671"
"Alchevsk","Alchevsk","48.46893","38.81669","Ukraine","UA","","Luhansk","","106062","5672"
"Sơn La","Son La","21.3256","103.91882","Vietnam","VN","","Sơn La Province","","106052","5673"
"Mingachevir","Mingachevir","40.76422","47.06227","Azerbaijan","AZ","","Mingacevir City","","106048","5674"
"Legnica","Legnica","51.21006","16.1619","Poland","PL","","Lower Silesia","","106033","5675"
"Tokoza","Tokoza","-26.36","28.129","South Africa","ZA","","Gauteng","","106000","5676"
"Sydney","Sydney","46.1351","-60.1831","Canada","CA","","Nova Scotia","","105968","5677"
"Derbent","Derbent","42.06622","48.28759","Russia","RU","","Dagestan","","105965","5678"
"Xinghua","Xinghua","32.93917","119.83417","China","CN","","Jiangsu","","105918","5679"
"Khurja","Khurja","28.25382","77.85535","India","IN","","Uttar Pradesh","","105909","5680"
"Mati","Mati","6.95508","126.21655","Philippines","PH","","Davao Region","","105908","5681"
"Arjawinangun","Arjawinangun","-6.64528","108.41028","Indonesia","ID","","West Java","","105845","5682"
"Le Plateau-Mont-Royal","Le Plateau-Mont-Royal","45.52833","-73.58081","Canada","CA","","Quebec","","105813","5683"
"Funchal","Funchal","32.66568","-16.92547","Portugal","PT","","Madeira","","105795","5684"
"Kishanganj","Kishanganj","26.10224","87.95534","India","IN","","Bihar","","105782","5685"
"Yautepec","Yautepec","18.88188","-99.06715","Mexico","MX","","Morelos","","105780","5686"
"Jataí","Jatai","-17.87939","-51.72166","Brazil","BR","","Goiás","","105729","5687"
"Sergeli","Sergeli","41.19833","69.22222","Uzbekistan","UZ","","Tashkent","","105700","5688"
"Azare","Azare","11.67478","10.19069","Nigeria","NG","","Bauchi","","105687","5689"
"Nantou","Nantou","23.91566","120.66387","Taiwan","TW","","Taiwan","","105682","5690"
"Ipojuca","Ipojuca","-8.39889","-35.06389","Brazil","BR","","Pernambuco","","105638","5691"
